OrderID,OrderDate,CustomerID,CustomerName,CustomerSegment,Product,Category,SubCategory,Region,Country,SalesChannel,SalesRep,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Returned,Satisfaction,Campaign
537,2025-05-23,1248,Customer 1248,Business,Standard Tablet,Tablet,Standard,East,Poland,Retail,Dubois,4,904.57,0.0,3618.28,2811.05,807.23,1,3,Summer
538,2024-09-28,1159,Customer 1159,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Online,Nowak,2,1297.52,0.2,2076.03,1194.92,881.11,0,4,None
539,2025-08-03,1203,Customer 1203,Business,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Miller,5,918.26,0.1,4132.17,2755.69,1376.48,1,4,Spring
540,2025-02-28,1195,Customer 1195,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Wholesale,Rossi,3,1588.0,0.2,3811.2,2983.91,827.29,1,5,Spring
541,2025-11-07,1186,Customer 1186,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Wholesale,Nowak,1,949.64,0.1,854.68,576.8,277.88,0,3,Christmas
542,2025-12-02,1220,Customer 1220,Consumer,Pro Tablet,Tablet,Pro,West,France,Retail,Miller,4,1525.82,0.1,5492.95,4242.76,1250.19,0,4,Christmas
543,2025-09-07,1038,Customer 1038,Business,iPhone Phone,Phone,iPhone,South,Italy,Online,Schmidt,1,457.14,0.1,411.43,277.85,133.58,1,5,BackToSchool
544,2025-10-24,1034,Customer 1034,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Miller,5,1425.61,0.1,6415.24,4669.28,1745.96,0,2,Christmas
545,2025-05-12,1154,Customer 1154,Consumer,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Retail,Garcia,2,1623.02,0.15,2759.13,2185.59,573.54,0,5,Christmas
546,2024-05-23,1170,Customer 1170,Business,Android Phone,Phone,Android,North,Germany,Wholesale,Rossi,5,903.68,0.0,4518.4,2775.57,1742.83,0,4,Summer
547,2025-08-21,1055,Customer 1055,Consumer,Headset Accessory,Accessory,Headset,South,Italy,Retail,Schmidt,2,331.77,0.1,597.19,399.32,197.87,0,2,BackToSchool
548,2025-06-30,1108,Customer 1108,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Wholesale,Dubois,4,1734.7,0.05,6591.86,4271.59,2320.27,0,4,None
549,2025-10-22,1141,Customer 1141,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Dubois,5,1157.33,0.1,5207.98,4134.37,1073.61,0,3,BackToSchool
550,2025-02-01,1023,Customer 1023,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Schmidt,5,394.49,0.05,1873.83,1493.99,379.84,0,5,None
551,2024-10-07,1105,Customer 1105,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Wholesale,Garcia,7,1580.63,0.0,11064.41,8548.23,2516.18,0,2,Summer
552,2025-03-06,1164,Customer 1164,Business,Pro Tablet,Tablet,Pro,North,Germany,Online,Nowak,3,1141.68,0.05,3253.79,1792.29,1461.5,0,4,Summer
553,2025-08-12,1132,Customer 1132,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Nowak,3,1527.59,0.15,3895.35,2976.1,919.25,0,5,BackToSchool
554,2024-05-16,1050,Customer 1050,Business,Standard Tablet,Tablet,Standard,East,Poland,Retail,Miller,7,674.33,0.15,4012.26,3156.15,856.11,1,3,None
555,2024-01-24,1067,Customer 1067,Consumer,Android Phone,Phone,Android,West,France,Online,Nowak,3,108.61,0.2,260.66,173.55,87.11,0,3,None
556,2025-01-11,1134,Customer 1134,Business,Android Phone,Phone,Android,North,Germany,Wholesale,Dubois,8,1492.52,0.15,10149.14,5906.78,4242.36,0,3,Summer
557,2024-10-21,1219,Customer 1219,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Schmidt,4,1791.47,0.1,6449.29,4812.53,1636.76,0,5,Spring
558,2025-02-22,1060,Customer 1060,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Rossi,8,1635.04,0.1,11772.29,8327.53,3444.76,0,2,None
559,2025-04-25,1054,Customer 1054,Consumer,iPhone Phone,Phone,iPhone,West,France,Wholesale,Nowak,7,1281.05,0.2,7173.88,4441.93,2731.95,0,2,None
560,2024-12-06,1240,Customer 1240,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Nowak,1,29.54,0.2,23.63,16.95,6.68,0,5,Christmas
561,2025-01-14,1043,Customer 1043,Consumer,Android Phone,Phone,Android,South,Italy,Retail,Rossi,8,1675.98,0.15,11396.66,6674.09,4722.57,0,5,Spring
562,2024-09-23,1127,Customer 1127,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Garcia,6,1668.7,0.1,9010.98,7152.5,1858.48,0,4,BlackFriday
563,2024-11-16,1125,Customer 1125,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Wholesale,Schmidt,8,114.74,0.05,872.02,492.46,379.56,0,2,BackToSchool
564,2024-09-23,1229,Customer 1229,Consumer,iPhone Phone,Phone,iPhone,West,France,Online,Dubois,1,805.91,0.2,644.73,439.06,205.67,0,2,Christmas
565,2024-05-31,1222,Customer 1222,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Garcia,3,1506.22,0.2,3614.93,2791.07,823.86,1,3,BlackFriday
566,2024-01-05,1196,Customer 1196,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Online,Dubois,2,1599.51,0.0,3199.02,2005.0,1194.02,0,5,Summer
567,2025-08-27,1020,Customer 1020,Business,Gaming Laptop,Laptop,Gaming,South,Italy,Online,Dubois,8,828.22,0.1,5963.18,4236.45,1726.73,0,4,None
568,2025-11-02,1220,Customer 1220,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Online,Miller,5,595.24,0.0,2976.2,2234.61,741.59,1,5,None
569,2025-02-12,1022,Customer 1022,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Retail,Miller,4,310.03,0.15,1054.1,660.85,393.25,0,2,Summer
570,2025-05-17,1154,Customer 1154,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Wholesale,Schmidt,6,1204.63,0.1,6505.0,4478.15,2026.85,0,5,BackToSchool
571,2025-05-02,1207,Customer 1207,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Retail,Garcia,3,792.71,0.15,2021.41,1162.5,858.91,1,4,BackToSchool
572,2025-11-23,1161,Customer 1161,Business,Android Phone,Phone,Android,West,France,Wholesale,Nowak,2,537.45,0.15,913.67,522.05,391.62,0,4,Spring
573,2024-05-10,1145,Customer 1145,Consumer,Standard Tablet,Tablet,Standard,West,France,Retail,Miller,2,1652.8,0.2,2644.48,1531.31,1113.17,0,5,None
574,2025-04-20,1020,Customer 1020,Business,Pro Tablet,Tablet,Pro,East,Poland,Wholesale,Rossi,1,222.81,0.15,189.39,113.35,76.04,0,5,None
575,2024-03-26,1150,Customer 1150,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Retail,Nowak,8,1368.09,0.15,9303.01,6683.55,2619.46,0,4,Spring
576,2024-08-04,1027,Customer 1027,Consumer,Android Phone,Phone,Android,East,Poland,Wholesale,Dubois,1,30.41,0.0,30.41,16.83,13.58,0,5,Christmas
577,2025-02-18,1172,Customer 1172,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Wholesale,Nowak,7,1452.26,0.0,10165.82,5934.54,4231.28,0,3,None
578,2024-01-17,1166,Customer 1166,Consumer,Android Phone,Phone,Android,South,Italy,Retail,Schmidt,4,795.7,0.2,2546.24,1531.68,1014.56,0,5,Spring
579,2025-04-30,1231,Customer 1231,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Schmidt,8,1735.68,0.15,11802.62,6553.99,5248.63,0,3,Spring
580,2024-10-28,1026,Customer 1026,Business,Mouse Accessory,Accessory,Mouse,East,Poland,Online,Nowak,7,1763.49,0.15,10492.77,7859.2,2633.57,1,4,None
581,2025-05-14,1182,Customer 1182,Business,Keyboard Accessory,Accessory,Keyboard,West,France,Online,Miller,1,771.17,0.1,694.05,485.4,208.65,0,5,BackToSchool
582,2024-04-29,1178,Customer 1178,Consumer,Headset Accessory,Accessory,Headset,East,Poland,Retail,Dubois,1,307.17,0.05,291.81,197.47,94.34,0,3,BlackFriday
583,2024-08-12,1185,Customer 1185,Business,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,7,1728.45,0.1,10889.24,8329.32,2559.92,0,3,Summer
584,2025-12-08,1051,Customer 1051,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Online,Schmidt,8,199.61,0.15,1357.35,1092.16,265.19,0,4,Spring
585,2024-08-02,1091,Customer 1091,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Retail,Nowak,3,330.99,0.2,794.38,443.77,350.61,0,4,BackToSchool
586,2024-04-26,1066,Customer 1066,Consumer,Android Phone,Phone,Android,South,Italy,Retail,Garcia,6,1389.49,0.2,6669.55,4149.94,2519.61,0,2,Christmas
587,2024-02-21,1200,Customer 1200,Business,Keyboard Accessory,Accessory,Keyboard,North,Germany,Online,Rossi,2,1486.03,0.0,2972.06,2041.72,930.34,0,2,Spring
588,2025-01-05,1127,Customer 1127,Consumer,iPhone Phone,Phone,iPhone,West,France,Wholesale,Nowak,2,294.65,0.1,530.37,339.62,190.75,0,2,Spring
589,2025-03-25,1087,Customer 1087,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Retail,Garcia,3,171.72,0.1,463.64,344.53,119.11,0,4,Christmas
590,2025-11-11,1035,Customer 1035,Business,Android Phone,Phone,Android,West,France,Online,Dubois,7,1654.08,0.15,9841.78,7942.29,1899.49,1,4,None
591,2025-03-29,1086,Customer 1086,Business,Android Phone,Phone,Android,North,Germany,Online,Garcia,7,1767.86,0.05,11756.27,7843.78,3912.49,0,2,Christmas
592,2025-10-18,1102,Customer 1102,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Nowak,5,1304.36,0.1,5869.62,4669.24,1200.38,0,4,BlackFriday
593,2025-09-17,1052,Customer 1052,Consumer,iPhone Phone,Phone,iPhone,West,France,Wholesale,Rossi,8,1261.5,0.15,8578.2,6513.93,2064.27,0,2,None
594,2025-07-04,1138,Customer 1138,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Wholesale,Garcia,4,185.22,0.2,592.7,375.95,216.75,0,3,None
595,2024-01-29,1108,Customer 1108,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Wholesale,Rossi,2,1322.94,0.1,2381.29,1476.72,904.57,1,4,None
596,2024-02-18,1188,Customer 1188,Business,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Miller,8,623.38,0.05,4737.69,3635.96,1101.73,1,3,Summer
597,2024-11-02,1188,Customer 1188,Business,Standard Tablet,Tablet,Standard,West,France,Wholesale,Schmidt,2,603.57,0.2,965.71,581.35,384.36,0,5,None
598,2024-05-30,1015,Customer 1015,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Online,Dubois,3,867.73,0.15,2212.71,1263.63,949.08,1,5,BlackFriday
599,2025-07-26,1108,Customer 1108,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Wholesale,Dubois,8,1322.46,0.15,8992.73,6946.25,2046.48,0,3,BackToSchool
600,2025-12-29,1054,Customer 1054,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Wholesale,Dubois,8,78.04,0.05,593.1,477.39,115.71,0,2,BlackFriday
601,2025-02-22,1074,Customer 1074,Business,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Wholesale,Miller,3,229.58,0.1,619.87,506.79,113.08,0,4,BackToSchool
602,2024-01-29,1239,Customer 1239,Business,Android Phone,Phone,Android,West,France,Online,Garcia,5,403.73,0.15,1715.85,944.68,771.17,1,4,None
603,2024-02-15,1115,Customer 1115,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Wholesale,Garcia,7,865.91,0.2,4849.1,2840.89,2008.21,0,5,BackToSchool
604,2025-11-14,1204,Customer 1204,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Online,Rossi,7,709.28,0.15,4220.22,2707.4,1512.82,0,5,Christmas
605,2024-10-11,1161,Customer 1161,Business,Ultrabook Laptop,Laptop,Ultrabook,North,Germany,Wholesale,Nowak,5,1018.66,0.0,5093.3,3686.82,1406.48,0,3,BlackFriday
606,2025-07-08,1229,Customer 1229,Consumer,Ultrabook Laptop,Laptop,Ultrabook,West,France,Wholesale,Miller,2,1191.69,0.2,1906.7,1141.22,765.48,0,4,Spring
607,2024-09-08,1150,Customer 1150,Consumer,Mouse Accessory,Accessory,Mouse,East,Poland,Retail,Miller,8,1554.31,0.0,12434.48,7980.3,4454.18,0,5,None
608,2025-06-24,1029,Customer 1029,Business,Pro Tablet,Tablet,Pro,East,Poland,Online,Miller,3,527.93,0.05,1504.6,931.35,573.25,0,3,Summer
609,2025-02-21,1006,Customer 1006,Consumer,Android Phone,Phone,Android,East,Poland,Online,Nowak,1,550.48,0.0,550.48,350.33,200.15,0,4,Summer
610,2025-01-19,1192,Customer 1192,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Rossi,4,897.5,0.2,2872.0,1878.18,993.82,0,4,None
611,2024-11-21,1123,Customer 1123,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Miller,7,1147.7,0.0,8033.9,5002.49,3031.41,1,2,Spring
612,2025-07-22,1021,Customer 1021,Consumer,iPhone Phone,Phone,iPhone,West,France,Retail,Nowak,4,1413.53,0.05,5371.41,3495.67,1875.74,0,3,BlackFriday
613,2025-03-09,1246,Customer 1246,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Retail,Rossi,5,1182.44,0.05,5616.59,3089.95,2526.64,0,4,BlackFriday
614,2024-09-13,1215,Customer 1215,Business,Keyboard Accessory,Accessory,Keyboard,South,Italy,Wholesale,Rossi,5,100.96,0.2,403.84,283.51,120.33,0,2,BackToSchool
615,2025-12-16,1053,Customer 1053,Business,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Retail,Rossi,6,1593.4,0.1,8604.36,6208.01,2396.35,0,4,Spring
616,2025-11-09,1245,Customer 1245,Business,Pro Tablet,Tablet,Pro,South,Italy,Retail,Rossi,6,48.26,0.05,275.08,199.31,75.77,0,5,None
617,2024-01-10,1137,Customer 1137,Business,iPhone Phone,Phone,iPhone,West,France,Retail,Miller,2,978.8,0.15,1663.96,1217.2,446.76,0,5,BlackFriday
618,2025-01-01,1118,Customer 1118,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Online,Garcia,4,811.35,0.05,3083.13,2314.35,768.78,0,4,Spring
619,2024-04-02,1247,Customer 1247,Consumer,Standard Tablet,Tablet,Standard,South,Italy,Retail,Garcia,1,519.75,0.2,415.8,252.16,163.64,0,5,None
620,2024-10-11,1189,Customer 1189,Consumer,Mouse Accessory,Accessory,Mouse,South,Italy,Wholesale,Rossi,3,136.34,0.05,388.57,291.98,96.59,0,4,BlackFriday
621,2024-08-21,1173,Customer 1173,Business,Standard Tablet,Tablet,Standard,North,Germany,Wholesale,Rossi,5,1231.61,0.15,5234.34,2881.65,2352.69,0,2,Summer
622,2025-03-18,1132,Customer 1132,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Wholesale,Dubois,8,663.42,0.0,5307.36,4185.53,1121.83,0,2,Summer
623,2025-03-06,1049,Customer 1049,Consumer,Keyboard Accessory,Accessory,Keyboard,North,Germany,Retail,Garcia,2,1586.58,0.0,3173.16,2593.65,579.51,0,5,None
624,2024-09-12,1016,Customer 1016,Consumer,Android Phone,Phone,Android,East,Poland,Retail,Nowak,2,69.61,0.15,118.34,90.91,27.43,1,4,Summer
625,2024-09-10,1213,Customer 1213,Consumer,Gaming Laptop,Laptop,Gaming,South,Italy,Retail,Miller,6,945.02,0.05,5386.61,4334.92,1051.69,1,5,None
626,2025-10-02,1249,Customer 1249,Consumer,Headset Accessory,Accessory,Headset,North,Germany,Online,Miller,1,691.76,0.0,691.76,526.65,165.11,0,5,None
627,2024-11-04,1014,Customer 1014,Business,Mouse Accessory,Accessory,Mouse,North,Germany,Wholesale,Rossi,1,544.95,0.15,463.21,305.0,158.21,1,5,Spring
628,2025-09-05,1203,Customer 1203,Business,Gaming Laptop,Laptop,Gaming,West,France,Retail,Dubois,2,624.52,0.0,1249.04,840.11,408.93,0,3,None
629,2024-04-15,1032,Customer 1032,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Wholesale,Nowak,5,652.6,0.15,2773.55,2068.09,705.46,0,3,Spring
630,2024-05-20,1149,Customer 1149,Business,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Retail,Dubois,6,573.92,0.2,2754.82,2091.97,662.85,0,5,Summer
631,2025-09-09,1132,Customer 1132,Consumer,Pro Tablet,Tablet,Pro,East,Poland,Online,Rossi,3,122.03,0.2,292.87,225.86,67.01,1,2,BackToSchool
632,2024-12-18,1087,Customer 1087,Consumer,Android Phone,Phone,Android,South,Italy,Online,Schmidt,8,1256.71,0.15,8545.63,6083.94,2461.69,0,4,BlackFriday
633,2024-11-02,1116,Customer 1116,Business,Keyboard Accessory,Accessory,Keyboard,South,Italy,Online,Miller,8,410.54,0.0,3284.32,2372.81,911.51,0,5,BlackFriday
634,2024-08-06,1096,Customer 1096,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Schmidt,7,347.96,0.0,2435.72,1578.25,857.47,0,4,None
635,2025-07-22,1049,Customer 1049,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Retail,Nowak,6,98.15,0.0,588.9,355.56,233.34,0,3,Spring
636,2024-09-25,1050,Customer 1050,Business,iPhone Phone,Phone,iPhone,South,Italy,Online,Miller,3,1520.33,0.0,4560.99,2534.4,2026.59,0,5,Christmas
637,2024-04-23,1061,Customer 1061,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Retail,Garcia,6,1196.42,0.2,5742.82,4673.61,1069.21,1,5,Christmas
638,2024-03-07,1049,Customer 1049,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Rossi,7,1255.95,0.1,7912.48,5632.72,2279.76,0,2,BlackFriday
639,2025-08-24,1063,Customer 1063,Consumer,iPhone Phone,Phone,iPhone,South,Italy,Retail,Miller,5,1573.68,0.2,6294.72,5107.94,1186.78,0,3,Christmas
640,2024-03-24,1130,Customer 1130,Consumer,Headset Accessory,Accessory,Headset,North,Germany,Online,Dubois,6,907.49,0.15,4628.2,2769.19,1859.01,0,5,Christmas
641,2025-05-21,1235,Customer 1235,Consumer,Keyboard Accessory,Accessory,Keyboard,West,France,Wholesale,Rossi,1,388.82,0.05,369.38,248.25,121.13,0,5,Spring
642,2024-11-09,1065,Customer 1065,Business,Keyboard Accessory,Accessory,Keyboard,South,Italy,Retail,Rossi,2,259.11,0.0,518.22,326.3,191.92,1,4,Spring
643,2025-08-20,1115,Customer 1115,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Retail,Dubois,7,747.94,0.15,4450.24,2828.55,1621.69,0,2,Spring
644,2025-03-28,1230,Customer 1230,Business,iPhone Phone,Phone,iPhone,North,Germany,Retail,Miller,5,1519.83,0.2,6079.32,4240.91,1838.41,0,4,Spring
645,2024-04-10,1139,Customer 1139,Consumer,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Online,Schmidt,6,370.03,0.1,1998.16,1233.88,764.28,0,3,Christmas
646,2025-09-10,1072,Customer 1072,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Retail,Garcia,7,1703.55,0.2,9539.88,7198.87,2341.01,0,5,Christmas
647,2025-06-08,1185,Customer 1185,Business,iPhone Phone,Phone,iPhone,South,Italy,Online,Nowak,4,864.5,0.2,2766.4,1959.97,806.43,1,5,Christmas
648,2025-04-17,1109,Customer 1109,Consumer,Standard Tablet,Tablet,Standard,East,Poland,Online,Nowak,7,393.06,0.15,2338.71,1824.88,513.83,0,4,Spring
649,2025-08-14,1207,Customer 1207,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Retail,Nowak,6,624.88,0.15,3186.89,2119.1,1067.79,0,4,Summer
650,2025-08-24,1250,Customer 1250,Consumer,Ultrabook Laptop,Laptop,Ultrabook,South,Italy,Online,Garcia,7,1764.71,0.05,11735.32,9460.39,2274.93,0,5,Spring
651,2025-05-01,1229,Customer 1229,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Wholesale,Garcia,2,325.13,0.2,520.21,311.07,209.14,1,5,None
652,2024-07-10,1052,Customer 1052,Consumer,Android Phone,Phone,Android,West,France,Retail,Schmidt,5,1194.03,0.0,5970.15,4016.47,1953.68,0,2,Spring
653,2024-11-30,1033,Customer 1033,Consumer,Keyboard Accessory,Accessory,Keyboard,South,Italy,Online,Rossi,7,871.29,0.0,6099.03,3995.04,2103.99,0,3,Spring
654,2024-11-13,1154,Customer 1154,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Rossi,5,1065.74,0.2,4262.96,3169.63,1093.33,0,4,Spring
655,2024-01-08,1154,Customer 1154,Consumer,iPhone Phone,Phone,iPhone,North,Germany,Retail,Schmidt,6,1640.34,0.15,8365.73,5640.64,2725.09,1,2,Christmas
656,2024-04-03,1215,Customer 1215,Business,Pro Tablet,Tablet,Pro,East,Poland,Wholesale,Nowak,5,716.14,0.05,3401.66,2252.12,1149.54,0,5,BackToSchool
657,2025-01-28,1242,Customer 1242,Business,Android Phone,Phone,Android,West,France,Wholesale,Miller,4,1596.26,0.05,6065.79,3784.57,2281.22,1,4,Christmas
658,2024-03-09,1031,Customer 1031,Consumer,iPhone Phone,Phone,iPhone,West,France,Wholesale,Garcia,2,1364.61,0.2,2183.38,1652.74,530.64,0,5,BackToSchool
659,2024-06-17,1006,Customer 1006,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Retail,Miller,8,698.46,0.15,4749.53,3709.66,1039.87,0,2,None
660,2024-09-13,1191,Customer 1191,Business,Ultrabook Laptop,Laptop,Ultrabook,East,Poland,Wholesale,Dubois,8,841.22,0.0,6729.76,4697.88,2031.88,0,5,Spring
661,2025-04-27,1155,Customer 1155,Business,Standard Tablet,Tablet,Standard,South,Italy,Online,Miller,3,543.58,0.2,1304.59,978.69,325.9,0,2,Christmas
662,2024-01-12,1045,Customer 1045,Consumer,Standard Tablet,Tablet,Standard,West,France,Retail,Schmidt,1,1608.98,0.2,1287.18,783.08,504.1,0,2,BackToSchool
663,2025-12-07,1001,Customer 1001,Consumer,Pro Tablet,Tablet,Pro,North,Germany,Wholesale,Miller,7,1385.46,0.05,9213.31,5999.28,3214.03,0,3,None
664,2024-01-17,1210,Customer 1210,Consumer,Mouse Accessory,Accessory,Mouse,North,Germany,Retail,Schmidt,2,412.61,0.0,825.22,631.43,193.79,0,3,None
665,2025-03-01,1160,Customer 1160,Consumer,Gaming Laptop,Laptop,Gaming,East,Poland,Wholesale,Schmidt,4,1683.1,0.15,5722.54,4598.11,1124.43,0,3,Spring
666,2024-04-18,1102,Customer 1102,Consumer,Pro Tablet,Tablet,Pro,South,Italy,Online,Nowak,6,41.33,0.05,235.58,158.75,76.83,0,4,Christmas
667,2025-09-30,1105,Customer 1105,Consumer,Standard Tablet,Tablet,Standard,North,Germany,Online,Garcia,8,1769.92,0.0,14159.36,10511.67,3647.69,1,3,Summer
668,2024-04-07,1044,Customer 1044,Business,Pro Tablet,Tablet,Pro,South,Italy,Retail,Nowak,6,1760.88,0.15,8980.49,5102.97,3877.52,0,5,BackToSchool
669,2025-06-07,1157,Customer 1157,Consumer,Android Phone,Phone,Android,South,Italy,Online,Miller,5,440.79,0.15,1873.36,1413.37,459.99,1,2,None
670,2024-05-20,1038,Customer 1038,Business,Pro Tablet,Tablet,Pro,East,Poland,Online,Dubois,4,1162.83,0.05,4418.75,3532.0,886.75,1,5,Christmas
671,2024-12-02,1201,Customer 1201,Consumer,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Miller,7,1173.52,0.1,7393.18,5564.47,1828.71,0,4,Summer
672,2024-09-05,1178,Customer 1178,Consumer,Android Phone,Phone,Android,South,Italy,Wholesale,Nowak,4,1102.35,0.15,3747.99,2589.1,1158.89,0,5,Christmas
673,2024-01-07,1013,Customer 1013,Consumer,Gaming Laptop,Laptop,Gaming,North,Germany,Online,Nowak,3,1690.13,0.05,4816.87,2768.62,2048.25,1,3,Spring
674,2025-06-03,1042,Customer 1042,Consumer,Gaming Laptop,Laptop,Gaming,West,France,Retail,Nowak,4,455.97,0.05,1732.69,1236.41,496.28,0,4,BlackFriday
675,2025-04-04,1243,Customer 1243,Consumer,iPhone Phone,Phone,iPhone,West,France,Online,Garcia,7,692.34,0.15,4119.42,2756.6,1362.82,1,5,Spring
676,2025-05-08,1194,Customer 1194,Business,Gaming Laptop,Laptop,Gaming,West,France,Online,Garcia,3,1004.08,0.05,2861.63,1772.69,1088.94,0,4,BackToSchool
677,2024-10-17,1085,Customer 1085,Consumer,Headset Accessory,Accessory,Headset,West,France,Online,Schmidt,8,368.37,0.05,2799.61,1542.95,1256.66,1,4,BackToSchool
678,2025-02-18,1125,Customer 1125,Business,Keyboard Accessory,Accessory,Keyboard,East,Poland,Retail,Garcia,2,747.64,0.0,1495.28,1223.09,272.19,0,5,BlackFriday
679,2024-06-15,1089,Customer 1089,Business,iPhone Phone,Phone,iPhone,East,Poland,Wholesale,Rossi,8,1150.26,0.1,8281.87,6112.38,2169.49,0,5,Christmas
680,2024-09-09,1161,Customer 1161,Business,iPhone Phone,Phone,iPhone,North,Germany,Retail,Nowak,1,1261.5,0.05,1198.42,743.69,454.73,0,3,Summer
681,2024-09-10,1164,Customer 1164,Business,Android Phone,Phone,Android,North,Germany,Online,Nowak,7,727.85,0.2,4075.96,3313.83,762.13,0,3,BackToSchool
682,2024-06-18,1247,Customer 1247,Consumer,Keyboard Accessory,Accessory,Keyboard,East,Poland,Wholesale,Rossi,7,1063.22,0.15,6326.16,4764.64,1561.52,0,2,Christmas
683,2025-08-09,1053,Customer 1053,Business,Standard Tablet,Tablet,Standard,East,Poland,Wholesale,Nowak,7,1264.24,0.0,8849.68,7225.74,1623.94,0,2,None
